scenario,media_score,awards_score,expertise_score,face_score,communication_score,family,varied_component,target_weight
1864,0.5044468306022147,0.008047394958021911,0.25622068649971413,0.013773335380586794,0.21751175255946248,dirichlet_1,,
1865,0.03435504701323557,0.4449527552780367,0.15532977439664392,0.12519256765196404,0.2401698556601198,dirichlet_1,,
1866,0.23876055642072938,0.4016612207623769,0.1279071803000012,0.12338762005393128,0.10828342246296123,dirichlet_1,,
1867,0.18927144012003655,0.32857068322784977,0.08786452936797365,0.21730988256138223,0.17698346472275772,dirichlet_1,,
1868,0.44180525245149344,0.02553774405829953,0.009853673979061253,0.45027209572602905,0.07253123378511668,dirichlet_1,,
1869,0.09012648506312554,0.5120856456419499,0.07749751209042875,0.2533614076587291,0.0669289495457666,dirichlet_1,,
1870,0.05119255023052249,0.27681790534317374,0.06530518246260536,0.27942716362366216,0.32725719834003636,dirichlet_1,,
1871,0.09304977495826404,0.16561180547609647,0.11634133379178545,0.1344305423369182,0.490566543436936,dirichlet_1,,
1872,0.3111684524243393,0.2444166907684791,0.0719133713549249,0.34628464101704065,0.026216844435215814,dirichlet_1,,
1873,0.01918066584173974,0.007574728666129684,0.12484036877085418,0.1389804364925159,0.7094238002287605,dirichlet_1,,
1874,0.1593575527937254,0.23223439414715838,0.05400890338476763,0.07928669478462644,0.4751124548897222,dirichlet_1,,
1875,0.4266527165989566,0.09754706677208295,0.1257082358025217,0.02686001141570785,0.3232319694107308,dirichlet_1,,
1876,0.12070164525376142,0.08268318844189794,0.2162881196395877,0.15798888962152768,0.4223381570432253,dirichlet_1,,
1877,0.04174905776811804,0.0066669540300334385,0.012110461520696673,0.19147666087799028,0.7479968658031615,dirichlet_1,,
1878,0.2787454567009871,0.1157004493299413,0.08300736125858622,0.24765300229373577,0.2748937304167495,dirichlet_1,,
1879,0.2623925344898176,0.1247035469731039,0.003656465857921097,0.15625878982630198,0.4529886628528555,dirichlet_1,,
1880,0.0030387347431864945,0.4206956294771978,0.12840460538632292,0.012483356623149705,0.435377673770143,dirichlet_1,,
1881,0.0014015509840756188,0.14470771144650857,0.10596257115456195,0.526264317061585,0.22166384935326894,dirichlet_1,,
1882,0.38008522807229633,0.03849885858810359,0.11037732375411743,0.20797032559112869,0.2630682639943539,dirichlet_1,,
1883,0.09744928767587432,0.319613351763097,0.39616624962491964,0.01987601402943582,0.16689509690667315,dirichlet_1,,
1884,0.03778162338343965,0.2546074211066469,0.19945354982166874,0.4776245184229537,0.030532887265291072,dirichlet_1,,
1885,0.4180285458297197,0.32535474326759306,0.09137579315836308,0.12573560834700137,0.039505309397322816,dirichlet_1,,
1886,0.13743438270621855,0.23480867160724397,0.10590426736260125,0.03390726349646386,0.4879454148274723,dirichlet_1,,
1887,0.1729324379690625,0.178872890026276,0.10925486927439154,0.13044663934961154,0.4084931633806584,dirichlet_1,,
1888,0.036763959766182214,0.37576754112494665,0.23611133521435154,0.19065376902315925,0.1607033948713604,dirichlet_1,,
1889,0.11954101657407923,0.05297833485240231,0.045203495876233506,0.6507907397572493,0.1314864129400356,dirichlet_1,,
1890,0.042410072436341754,0.24127042405316904,0.07948468452094652,0.04763543322185613,0.5891993857676866,dirichlet_1,,
1891,0.22277413337647148,0.11062523520157955,0.09957422820239625,0.04106954087615767,0.5259568623433949,dirichlet_1,,
1892,0.5889123756311193,0.17873053500954275,0.05365711102808594,0.1457269845952484,0.03297299373600358,dirichlet_1,,
1893,0.1463710694978903,0.26057285003330094,0.5667011176331153,0.024030901595539295,0.002324061240154045,dirichlet_1,,
1894,0.030976735012084086,0.17880104992906992,0.12418415221318235,0.08500222793949906,0.5810358349061645,dirichlet_1,,
1895,0.13230456629283666,0.06887890727864494,0.05034617014283201,0.04345329592107006,0.7050170603646164,dirichlet_1,,
1896,0.026881489112482625,0.4034566034692021,0.036393943872767544,0.17005810787837516,0.36320985566717273,dirichlet_1,,
1897,0.4167686149919037,0.08075783254420081,0.1504522895795537,0.21897174373975792,0.133049519144584,dirichlet_1,,
1898,0.31383066751047506,0.32983661693364164,0.0853282386439357,0.20293752624953043,0.06806695066241719,dirichlet_1,,
1899,0.02672630760563134,0.5693262049812053,0.21373741511599112,0.0984101472199974,0.09179992507717466,dirichlet_1,,
1900,0.07770484855878008,0.5040075346020763,0.07691237441226509,0.11435747717810374,0.2270177652487749,dirichlet_1,,
1901,0.06310918248755194,0.1337800928030815,0.6304650716369077,0.037320202127931815,0.1353254509445269,dirichlet_1,,
1902,0.032969404274967966,0.0132967949734923,0.3010365663479497,0.11352809948997084,0.5391691349136192,dirichlet_1,,
1903,0.7429200578623667,0.16393847489985675,0.01687175561058916,0.0660713850834723,0.0101983265437151,dirichlet_1,,
1904,0.4086624564934332,0.13864684218966153,0.18090859905024997,0.23864770252212672,0.03313439974452854,dirichlet_1,,
1905,0.24468865419552124,0.09156110774739727,0.007671849459361512,0.11879464308329768,0.5372837455144224,dirichlet_1,,
1906,0.14356968170640527,0.5783458535319427,0.08024868832041297,0.14334672474840385,0.05448905169283535,dirichlet_1,,
1907,0.08028201406089508,0.41620831521977114,0.3542139663091062,0.08881143572058688,0.06048426868964059,dirichlet_1,,
1908,0.29065439316189695,0.223458184472431,0.06804200851623164,0.39263322268927625,0.025212191160164207,dirichlet_1,,
1909,0.15878685555201127,0.11940977699812812,0.3492113663425556,0.22040312611689034,0.1521888749904146,dirichlet_1,,
1910,0.27645379181421326,0.23206626915385126,0.17035823913454276,0.18349139229857375,0.13763030759881897,dirichlet_1,,
1911,0.41700292370508035,0.1840680923091073,0.04859220552308341,0.340451418423004,0.009885360039725028,dirichlet_1,,
1912,0.3990125827622915,0.1444109550359486,0.21760316579618974,0.13466046726156305,0.10431282914400701,dirichlet_1,,
1913,0.3661096932380589,0.017325384113714988,0.17796036447268365,0.06388635248640563,0.3747182056891368,dirichlet_1,,
1914,0.0190312770305491,0.14762024949320973,0.002183848866467643,0.539234423934828,0.29193020067494546,dirichlet_1,,
1915,0.3700087005640034,0.0009184894721131454,0.08371419958555497,0.17617138002142746,0.36918723035690104,dirichlet_1,,
1916,2.7476521941370328e-05,0.17672217014157085,0.6946583685196621,0.11688095842420079,0.011711026392624994,dirichlet_1,,
1917,0.1689605327371218,0.4035866871733993,0.0611513685383479,0.26375299727200385,0.1025484142791272,dirichlet_1,,
1918,0.02896297568932471,0.26041366249978154,0.14131063943091093,0.5444166094046828,0.02489611297529999,dirichlet_1,,
1919,0.03610694957298468,0.21185748299971327,0.3828298445876809,0.10465007912760653,0.2645556437120147,dirichlet_1,,
1920,0.059156893488296114,0.03603292158773607,0.39186813265842835,0.38943703723981893,0.12350501502572063,dirichlet_1,,
1921,0.02026304138457135,0.21544967409947682,0.28804242591371726,0.4020091614699243,0.07423569713231015,dirichlet_1,,
1922,0.6680072027911571,0.015095374867854814,0.017395396663861855,0.03101271771711091,0.26848930796001524,dirichlet_1,,
1923,0.03989474311220262,0.2549416319294008,0.1657450059386274,0.030280585462474502,0.5091380335572947,dirichlet_1,,
1924,0.16155606071821071,0.10053824599982528,0.3847102762420035,0.13988110952225066,0.2133143075177099,dirichlet_1,,
1925,0.03253214430637204,0.4060423263943272,0.37909773153706056,0.16990948339319395,0.012418314369046226,dirichlet_1,,
1926,0.0006915393310126612,0.1994304442259731,0.4306326992349731,0.1492324207161332,0.22001289649190792,dirichlet_1,,
1927,0.1660927129929796,0.44293713830920683,0.2568205012454294,0.13140020587288453,0.002749441579499647,dirichlet_1,,
1928,0.037713869310541194,0.10647244733974431,0.09490353445176557,0.6907753650763204,0.07013478382162837,dirichlet_1,,
1929,0.5425796458784237,0.00601815804089932,0.05451992753505629,0.379741012669877,0.017141255875743847,dirichlet_1,,
1930,0.0346177162009467,0.1311583055795435,0.40331883307174116,0.16953450881570437,0.2613706363320642,dirichlet_1,,
1931,0.487600981902027,0.022552307034575128,0.2354689378641681,0.22207390996143966,0.032303863237789984,dirichlet_1,,
1932,0.2868887514163945,0.4371110848313523,0.030347228654170312,0.23224790184574962,0.013405033252333125,dirichlet_1,,
1933,0.6513684166179524,0.015478184269940024,0.039910103595642746,0.15378109485769492,0.13946220065876988,dirichlet_1,,
1934,0.315468517900624,0.0655958499116246,0.24283591489477344,0.29724773187934556,0.07885198541363247,dirichlet_1,,
1935,0.1336538773586005,0.4708271339025719,0.19885201574113656,0.0407031037980872,0.15596386919960378,dirichlet_1,,
1936,0.008759626156843968,0.6899085628560323,0.12819322405202835,0.07588987958095694,0.09724870735413843,dirichlet_1,,
1937,0.023060328425096817,0.592925365243802,0.20136260278646195,0.12218744938213008,0.06046425416250927,dirichlet_1,,
1938,0.18034799075328317,0.27620801997112016,0.14702164078136876,0.3653861676880136,0.03103618080621434,dirichlet_1,,
1939,0.14473119924991626,0.5156992524317591,0.2849367104670217,0.012632021345851396,0.04200081650545168,dirichlet_1,,
1940,0.1657648491434004,0.38055818192842383,0.3493739562023206,0.055073718774090744,0.049229293951764334,dirichlet_1,,
1941,0.007642441492318315,0.048657764284661766,0.5860548728248197,0.0720519945779321,0.2855929268202683,dirichlet_1,,
1942,0.46382870376378854,0.21379470204129858,0.011227703356315254,0.23423115000858913,0.07691774083000844,dirichlet_1,,
1943,0.13830551335307018,0.04268156124572337,0.43442455183607964,0.13687704323924252,0.24771133032588422,dirichlet_1,,
1944,0.16461443037701456,0.20013430492904183,0.1683380885797121,0.26783973781849024,0.1990734382957414,dirichlet_1,,
1945,0.10424212047205449,0.04927832302657011,0.3483521078572351,0.06891997612753809,0.42920747251660235,dirichlet_1,,
1946,0.7259648524904776,0.008865553623611381,0.0309595156790241,0.026727930299675275,0.2074821479072117,dirichlet_1,,
1947,0.17630723783749233,0.5268665758783531,0.029708759609310565,0.04027233535757995,0.22684509131726413,dirichlet_1,,
1948,0.2867861620559777,0.3383486107312264,0.06609074701449932,0.014489562112381622,0.2942849180859151,dirichlet_1,,
1949,0.06692768176122807,0.17943584598606993,0.4658640090982021,0.14698573334340315,0.14078672981109663,dirichlet_1,,
1950,0.5087083029687562,0.01714615298532045,0.08022710209834127,0.30576672795772497,0.08815171398985715,dirichlet_1,,
1951,0.13253997011803884,0.1381466004433748,0.1215835928106331,0.28911722076481844,0.31861261586313494,dirichlet_1,,
1952,0.131309342809227,0.020923938999329844,0.20516174669298937,0.35547900106113695,0.28712597043731686,dirichlet_1,,
1953,0.2118156798066759,0.1552560389970865,0.3357363695449843,0.03841877674924275,0.25877313490201054,dirichlet_1,,
1954,0.20008746105982722,0.02629702234774537,0.2339885649962299,0.014366870694060348,0.5252600809021372,dirichlet_1,,
1955,0.1316294461353855,0.05124802390032726,0.1853278666062508,0.4916504160726421,0.1401442472853944,dirichlet_1,,
1956,0.20170837465535116,0.6619674108917717,0.0019095260859624302,0.056528106606406656,0.0778865817605081,dirichlet_1,,
1957,0.1250966940655474,0.060709039117299426,0.3790803850663468,0.14340863241153037,0.2917052493392761,dirichlet_1,,
1958,0.08393152141547316,0.3783689433861807,0.03815985716667999,0.19469432611882703,0.30484535191283924,dirichlet_1,,
1959,0.5537666895131147,0.0668078241325001,0.03713947124391273,0.21370481517449494,0.12858119993597766,dirichlet_1,,
1960,0.10899090499479408,0.10575951059426614,0.05360658555448306,0.7245163556194487,0.00712664323700794,dirichlet_1,,
1961,0.26636546497288666,0.11806569401701167,0.13621901099251094,0.2897210153217043,0.18962881469588644,dirichlet_1,,
1962,0.20266090381609117,0.03761319442775252,0.48810780222703526,0.15424747318041632,0.11737062634870489,dirichlet_1,,
1963,0.09652776692657276,0.05274029903961333,0.12876543911287683,0.3220796801337346,0.3998868147872024,dirichlet_1,,
1964,0.46233681539137494,0.03812655309856191,0.1305520959566841,0.21177987107684082,0.15720466447653825,dirichlet_1,,
1965,0.17795563204823975,0.43718415465901667,0.1568227838374483,0.12019193672273865,0.10784549273255656,dirichlet_1,,
1966,0.032751673431187775,0.390758667068895,0.3116567564815108,0.1671529235738969,0.09767997944450943,dirichlet_1,,
1967,0.4287855799075297,0.09882426694647536,0.1216963994739463,0.13181421778324695,0.21887953588880169,dirichlet_1,,
1968,0.4147512435202793,0.09317605434486344,0.013948613901172711,0.2701341799391628,0.2079899082945218,dirichlet_1,,
1969,0.41126378749024894,0.2012562193599909,0.04693067613707459,0.0043942624088171515,0.33615505460386835,dirichlet_1,,
1970,0.10557649724869449,0.2713109483172107,0.17008244025926406,0.18841988611240765,0.26461022806242324,dirichlet_1,,
1971,0.024537666480709902,0.42871511694491304,0.14707090266501469,0.15850331801073578,0.24117299589862673,dirichlet_1,,
1972,0.06083583873016796,0.0714281719834141,0.5445223389387661,0.22599179760477547,0.0972218527428762,dirichlet_1,,
1973,0.32768768705282975,0.030256503562447655,0.14458984113376552,0.10928656426793246,0.3881794039830245,dirichlet_1,,
1974,0.05922950443527776,0.11050866939846475,0.501857702638616,0.0017961887285738202,0.3266079347990676,dirichlet_1,,
1975,0.024079180475090303,0.25701521228665736,0.09880655430170913,0.055442973807615224,0.564656079128928,dirichlet_1,,
1976,0.1338101734075018,0.04290824142813546,0.31307020225413684,0.3630339054365175,0.14717747747370838,dirichlet_1,,
1977,0.09438831983067103,0.2448533156117474,0.1272001275448045,0.20528115824829032,0.32827707876448675,dirichlet_1,,
1978,0.0277743935703088,0.38595677852377186,0.09336117561696246,0.29274913744747433,0.2001585148414825,dirichlet_1,,
1979,0.44929152478317386,0.018186716728533586,0.25155933529874,0.15199883780426895,0.12896358538528346,dirichlet_1,,
1980,0.38757882391315795,0.3019193240943079,0.18224585013663913,0.04988515165026881,0.07837085020562631,dirichlet_1,,
1981,0.008353101398464409,0.060301470117041185,0.7386313036072527,0.03369939943309155,0.15901472544415016,dirichlet_1,,
1982,0.21771639662452014,0.11783542320245087,0.027770763663815427,0.31589085538070316,0.32078656112851034,dirichlet_1,,
1983,0.023319260564166274,0.20155658658831627,0.12648105930364195,0.19915459655352302,0.4494884969903526,dirichlet_1,,
1984,0.22260430853872967,0.09334346936555026,0.09455379463525021,0.4296142472837771,0.1598841801766927,dirichlet_1,,
1985,0.0544551985181855,0.07813407065744725,0.27094819107355483,0.08117869275790096,0.5152838469929114,dirichlet_1,,
1986,0.30832774194031887,0.04644603214366034,0.49397796583852105,0.13259586197097847,0.018652398106521216,dirichlet_1,,
1987,0.07513924141209935,0.038412805628678735,0.4468929719138905,0.16404100332785063,0.27551397771748076,dirichlet_1,,
1988,0.28818630052020267,0.04000469692179712,0.2046721436445439,0.25286504563512036,0.214271813278336,dirichlet_1,,
1989,0.17239018311040646,0.06394179626427923,0.1641192780003983,0.19990987211598038,0.39963887050893554,dirichlet_1,,
1990,0.3657211045707611,0.4937056562546867,0.037110961749245934,0.008083421742145361,0.09537885568316096,dirichlet_1,,
1991,0.07535582510682882,0.19095140614643294,0.11858362437940237,0.15017637004399084,0.4649327743233451,dirichlet_1,,
1992,0.1366440366490891,0.4193953067267865,0.1614553485005541,0.0047646697039141666,0.277740638419656,dirichlet_1,,
1993,0.15266007589952502,0.07709642616583152,0.532350276231641,0.22589522752911045,0.011997994173891966,dirichlet_1,,
1994,0.03442531573868469,0.007953021867341523,0.6696152854515958,0.10155350792891124,0.18645286901346686,dirichlet_1,,
1995,0.058535032076472086,0.5848121324822008,0.06497112827932205,0.09307427627723332,0.19860743088477167,dirichlet_1,,
1996,0.25413922988563614,0.06923234281148734,0.19175638659888625,0.4247267811604033,0.06014525954358705,dirichlet_1,,
1997,0.2926224628831194,0.09475120928010264,0.32464598041800374,0.1240378185641402,0.16394252885463403,dirichlet_1,,
1998,0.017248597109431885,0.11603701006537241,0.6023313607996211,0.1322805022654118,0.1321025297601628,dirichlet_1,,
1999,0.5298266986617249,0.1341545298615422,0.19002355149828054,0.026709301093584173,0.11928591888486804,dirichlet_1,,
2000,2.7830058897838845e-14,1.5232227319625432e-12,0.05095743664860617,0.821193681598955,0.12784888175088785,dirichlet_0.2,,
2001,0.11032467823866694,0.26787532536829733,0.007924089428663758,0.612823791835966,0.0010521151284059096,dirichlet_0.2,,
2002,9.243022686654289e-11,0.30211147776554886,1.724784150937037e-05,0.11241008944367195,0.5854611848568397,dirichlet_0.2,,
2003,0.01768241204493686,0.0049243580125913735,0.8390549511760129,0.0020463092942100683,0.13629196947224884,dirichlet_0.2,,
2004,0.9608799089843906,0.035901920481775595,1.5232684446331292e-07,0.0030382632600386168,0.00017975494695067213,dirichlet_0.2,,
