ticker,name,role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years
PIKK,Алексей Александрович Карпенко,Роль из CSV: член совета директоров. По найденным источникам относится к прежнему составу совета; после 25.04.2024 в новом совете не подтвержден.,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,8,8,32,1,1,1,1,8
PIKK,Алексей Бланин,Роль из CSV: независимый член совета директоров. По найденным источникам относится к прежнему составу совета; после 25.04.2024 в новом совете не подтвержден.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
PIKK,Зумруд Хандадашевна Рустамова,Роль из CSV: независимый член совета директоров. По найденным источникам относится к прежнему составу совета; после 25.04.2024 в новом совете не подтверждена.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,1,1,0
PIKK,Джулиан Майкл Симмондс,Роль из CSV: независимый член совета директоров. По найденным источникам относится к прежнему составу совета; после 25.04.2024 в новом совете не подтвержден.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,24,24,54,1,1,1,1,24
PIKK,Грегор Уильям Моват,Роль из CSV: независимый член совета директоров. По найденным источникам относится к прежнему составу совета; после 25.04.2024 в новом совете не подтвержден.,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0
PLZL,Алексей Александрович Востоков,"Генеральный директор ПАО ""Полюс""; в локальном годовом отчете за 2024 год также указан как член Совета директоров и генеральный директор ООО ""УК Полюс"".",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,12,12,12,1,1,1,1,12
PLZL,Михаил Валерьевич Гордин,"Ректор МГТУ им. Н. Э. Баумана; независимый директор ПАО ""Полюс"" подтвержден как избранный 15.04.2025, а не как роль 2024 года.",0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,8,0,8,38,1,0,1,1,0
PLZL,Дмитрий Николаевич Оленьков,"Заместитель директора департамента листинга и первичного рынка ПАО СПБ Биржа; советник генерального директора АО ВТБ Регистратор; независимый директор ПАО ""Полюс"" подтвержден как избранный 15.04.2025, а не как роль 2024 года.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0
PLZL,Андрей Александрович Скорочкин,"Генеральный директор/руководитель ""Рексофт Консалтинг""; независимый директор ПАО ""Полюс"" подтвержден как избранный 15.04.2025, а не как роль 2024 года.",0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0
PLZL,Владимир Анатольевич Полин,"Старший вице-президент по операционной деятельности ООО ""УК Полюс""; членство в Совете директоров в 2024 году локальным отчетом прямо не раскрыто.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,1,3
POLY,Vitaly Nesis,Chief Executive Officer; member of the Board in the 2024 Solidcore context,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,22,22,22,30,1,1,1,1,22
POLY,HE Abdulsalam Al Murshidi,"Chair according to the current/CSV-linked Solidcore board context, but not a confirmed 2024 Solidcore director; AIFC records Solidcore director appointment effective 01-06-2026",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
POLY,Omar Bahram,Chair of the Board in the 2024 Solidcore context; later/current CSV context lists Vice-Chair after 2026 board changes,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,21,1,1,1,1,1
POLY,Evgueni Konovalenko,Senior Independent Non-Executive Director,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,3,3,22,1,1,1,1,3
POLY,Richard Sharko,Independent Non-Executive Director,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,3,12,1,1,1,1,3
POLY,Janat Berdalina,Independent Non-Executive Director,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,3,3,3,3,1,1,1,1,3
POLY,Pascale Jeannin Perez,Independent Non-Executive Director,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,3,3,1,1,1,1,3
POLY,Steven Dashevsky,Independent Non-Executive Director,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,3,28,1,1,1,1,3
POSI,Денис Сергеевич Баранов,"Генеральный директор ПАО ""Группа Позитив"" / Positive Technologies с 29 июля 2021 года; CSV также содержит отдельную строку о членстве в совете директоров.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16,16,16,16,1,1,1,0,16
POSI,Алексей Вячеславович Андреев,член совета директоров по CSV; в официальном отчете 2022 указан как управляющий директор департамента исследований и разработки Positive Technologies. Поименное подтверждение состава СД 2024 в доступном годовом отчете отсутствует.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,1,1,1,1,10
POSI,Евгений Вячеславович Киреев,член совета директоров по CSV; сооснователь Positive Technologies. Поименное подтверждение состава СД 2024 в доступном годовом отчете отсутствует.,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34,34,34,43,1,1,1,1,23
POSI,Денис Иванович Кораблев,"управляющий директор, директор по продуктам Positive Technologies; членство в СД указано в CSV, но для 2024 не подтверждено открытым поименным источником.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,8,14,1,1,1,1,8
POSI,Андрей Игоревич Кузин,"операционный директор Positive Technologies; членство в СД указано в CSV, но для 2024 не подтверждено открытым поименным источником.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
POSI,Дмитрий Владимирович Пухов,"член совета директоров по CSV; открытое поименное подтверждение найдено только в post-2024 corporate actions 2025/2026, не для 2024 года.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POSI,Даниил Александрович Рыбак,член совета директоров по CSV; в официальном отчете 2022 указан как независимый директор Positive Technologies. Поименное подтверждение состава СД 2024 в доступном годовом отчете отсутствует.,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0
POSI,Карина Суреновна Саркисян,член совета директоров по CSV; в официальном отчете 2022 указана как независимый директор Positive Technologies. Поименное подтверждение состава СД 2024 в доступном годовом отчете отсутствует.,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0
POSI,Максим Георгиевич Филиппов,"заместитель генерального директора Positive Technologies; членство в СД указано в CSV, но для 2024 не подтверждено открытым поименным источником.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,11,11,11,1,1,1,1,11
PRMD,Александр Игоревич Ефремов,"Генеральный директор ПАО ""ПРОМОМЕД""; член Совета директоров ПАО ""ПРОМОМЕД""",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,25,1,1,1,1,2
PRMD,Петр Александрович Белый,"Председатель Совета директоров ПАО ""ПРОМОМЕД""; основатель ГК ""ПРОМОМЕД""",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,1,0
PRMD,Кирилл Юрьевич Рубинский,"Независимый член Совета директоров ПАО ""ПРОМОМЕД""; председатель Комитета по аудиту",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,4,20,1,1,1,1,4
PRMD,Игорь Вениаминович Маев,"Независимый член Совета директоров ПАО ""ПРОМОМЕД""; председатель Комитета по номинациям и вознаграждениям",0,0,0,1,0,0,0,0,0,0,800,1,1,0,9,0,2,2,2,14,1,1,1,1,2
PRMD,Деян Йованович,"Независимый член Совета директоров ПАО ""ПРОМОМЕД""; член Комитета по аудиту и Комитета по стратегии и устойчивому развитию",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,18,18,44,1,1,1,1,1
PRMD,Юрий Федорович Литвищенко,"Независимый член Совета директоров ПАО ""ПРОМОМЕД""; член Комитета по стратегии и устойчивому развитию",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,15,15,20,1,1,1,1,1
PRMD,Михаил Игоревич Малиновский,"Неисполнительный член Совета директоров ПАО ""ПРОМОМЕД""",0,0,0,0,1,0,1,0,1,1,50,1,0,0,0,0,1,1,1,17,1,1,1,1,1
PRMD,Юрий Юрьевич Троянкин,"Член Совета директоров ПАО ""ПРОМОМЕД""; директор по персоналу и организационному развитию",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
PRMD,Кира Яковлевна Заславская,"Член Совета директоров ПАО ""ПРОМОМЕД""; директор по новым продуктам",0,0,0,0,1,1,0,0,0,1,50,1,1,0,20,1,0,0,0,17,0,0,0,1,0
QIWI,Alexey Sergeevich Mashchenkov / Алексей Мащенков,Chief Executive Officer (CEO) and Executive Director in the 2024 QIWI plc/NanduQ plc context,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5,5,5,19,1,1,1,1,5
RASP,Владимир Федорович Мельниченко,"Генеральный директор ООО ""Распадская угольная компания"" (ООО ""РУК""), управляющей организации ПАО ""Распадская""; CEO-equivalent для ПАО ""Распадская"" в контексте передачи полномочий единоличного исполнительного органа управляющей организации",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,15,1,1,1,1,0
