ticker,name,kind,episode,organization,start_original,end_original,start_used,end_used,years,note,is_current_company
MTLR,Войткус Дмитрий Сергеевич,professional,2,"АО ""ТВЭЛ""",2019,2020,2019,2020,2,,0
MTLR,Войткус Дмитрий Сергеевич,professional,3,"АО ""ТВЭЛ""",2018,2019,2018,2019,2,,0
MTLR,Войткус Дмитрий Сергеевич,professional,4,"АО ""Ураниум Уан Груп"" (в составе Госкорпорации ""Росатом"")",2014,2018,2014,2018,5,,0
MTLR,Силаева Екатерина Александровна,professional,0,"ПАО ""Мечел""",2020,,2020,2024,5,end_at_collection_year,1
MTLR,Силаева Екатерина Александровна,professional,1,"ПАО ""Мечел""",,,,,0,missing_dates_excluded,1
MTLR,Силаева Екатерина Александровна,professional,2,"ООО ""УК Полюс""",2019,2020,2019,2020,2,,0
MTLR,Силаева Екатерина Александровна,professional,3,"ПАО ""Мечел""",2007,2019,2007,2019,13,,1
MTLR,Силаева Екатерина Александровна,professional,4,"ООО ""Волготанкер АМС""",2004,2007,2004,2007,4,,0
MTLR,Силаева Екатерина Александровна,professional,5,Лукойл Оверсиз Сервис Лтд.,2001,2004,2001,2004,4,,0
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,professional,0,"ПАО ""МТС""",2021,,2021,2024,4,end_at_collection_year,1
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,professional,1,"ПАО ""МТС""",2020,2021,2020,2021,2,,1
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,professional,2,"ПАО ""МТС""",2017,2020,2017,2020,4,,1
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,professional,3,Группа МТС,2004,,2004,2013,10,end_from_next_start,0
MTSS,Вячеслав Константинович Николаев / Vyacheslav Konstantinovich Nikolayev,professional,4,"ПАО ""МТС""",2013,2017,2013,2017,5,,1
MTSS,Алексей Андреевич Катунин / Alexey Katunin,professional,0,"ПАО ""МТС""",2023,,2023,2024,2,end_at_collection_year,1
MTSS,Алексей Андреевич Катунин / Alexey Katunin,professional,1,"ПАО ""МТС""",2011,2023,2011,2023,13,,1
MTSS,Алексей Андреевич Катунин / Alexey Katunin,professional,2,"ПАО ""МТС""",2009,2011,2009,2011,3,,1
MTSS,Павел Алексеевич Воронин / Pavel Voronin,professional,0,"ПАО ""МТС"" / MTS Web Services",2021,,2021,2024,4,end_at_collection_year,0
MTSS,Павел Алексеевич Воронин / Pavel Voronin,professional,1,Сбербанк,2020,2021,2020,2021,2,,0
MTSS,Павел Алексеевич Воронин / Pavel Voronin,professional,2,S7 Group,2016,2020,2016,2020,5,,0
MTSS,Павел Алексеевич Воронин / Pavel Voronin,professional,3,технологические стартапы,2012,2016,2012,2016,5,,0
MTSS,Павел Алексеевич Воронин / Pavel Voronin,research,0,"НИУ ВШЭ, факультет компьютерных наук",2023,,2023,2024,2,end_at_collection_year,
MTSS,Полина Угрюмова / Polina Ugryumova,professional,0,"ПАО ""МТС""",2018,,2018,2024,7,end_at_collection_year,1
MTSS,Полина Угрюмова / Polina Ugryumova,professional,1,Morgan Stanley,2008,2018,2008,2018,11,,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,professional,0,"ПАО ""МТС""",2007,2022,2007,2022,16,,1
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,professional,1,Ibragimov Kagan & Partners,2002,2006,2002,2006,5,,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,professional,2,Rsm Top Audit,1996,2002,1996,2002,7,,0
MTSS,Руслан Султанович Ибрагимов / Ruslan Sultanovich Ibragimov,professional,3,COMSTAR-United TeleSystems,2010,2011,2010,2011,2,,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,0,"ПАО ""МТС""",2015,,2015,2024,10,end_at_collection_year,1
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,1,AS Rus Media JSC / Axel Springer Russia,2005,2015,2005,2015,11,,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,2,Delta Capital (American-Russian Investment Fund),2000,2003,2000,2003,4,,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,3,Treuhand Osteuropa Beratung,1993,1996,1993,1996,4,,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,4,Flemming & Partner GmbH,2000,2003,2000,2003,4,,0
MTSS,Регина Дагмар Бенедикта фон Флемминг / Regina von Flemming,professional,5,Ehrmann AG / Krone Russia,1996,2000,1996,2000,5,,0
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,professional,0,"ПАО ""МТС""",2017,,2017,2018,2,end_from_next_start,1
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,professional,1,"АФК ""Система""",2018,,2018,2024,7,end_at_collection_year,0
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,professional,2,Stream LLC,2011,2016,2011,2016,6,,0
MTSS,Артем Иванович Засурский / Artem I. Zassoursky,professional,3,Sistema Mass Media JSC,2012,2013,2012,2013,2,,0
MTSS,Валентин Борисович Юмашев / Valentin Borisovich Yumashev,professional,0,"ПАО ""МТС""",2019,,2019,2024,6,end_at_collection_year,1
MTSS,Валентин Борисович Юмашев / Valentin Borisovich Yumashev,professional,1,"Фонд ""Президентский центр Б. Н. Ельцина""",,,,,0,missing_dates_excluded,0
MTSS,Надя Шурабура / Nadia Shouraboura,professional,0,"ПАО ""МТС""",2020,,2020,2024,5,end_at_collection_year,1
MTSS,Надя Шурабура / Nadia Shouraboura,professional,1,"Hointer, Inc.",2012,2018,2012,2018,7,,0
MTSS,Надя Шурабура / Nadia Shouraboura,professional,2,"Amazon.com, Inc.",2008,2012,2008,2012,5,,0
MTSS,Надя Шурабура / Nadia Shouraboura,professional,3,New Mountain Capital LLC,2018,,2018,2020,3,end_from_next_start,0
MTSS,Пол Берриман / Paul Berriman,professional,0,"ПАО ""МТС""",2022,,2022,2024,3,end_at_collection_year,1
MTSS,Пол Берриман / Paul Berriman,professional,1,HKT Trust & HKT Ltd.,,,,,0,missing_dates_excluded,0
MTSS,Пол Берриман / Paul Berriman,professional,2,PCCW Ltd.,,,,,0,missing_dates_excluded,0
MTSS,Пол Берриман / Paul Berriman,professional,3,Arthur D. Little,,,,,0,missing_dates_excluded,0
MTSS,Пол Берриман / Paul Berriman,professional,4,Global TD-LTE Initiative,,,,,0,missing_dates_excluded,0
MVID,Билан Абдурахимович Ужахов,professional,0,"ПАО ""М.видео""",2022,2025,2022,2024,3,end_capped_at_collection_year,1
MVID,Билан Абдурахимович Ужахов,professional,1,"ПАО ""М.видео""",2024,,2024,2024,1,end_from_next_start;end_capped_at_collection_year,1
MVID,Билан Абдурахимович Ужахов,professional,2,"ПАО ""М.видео""",2017,2021,2017,2021,5,,1
MVID,Билан Абдурахимович Ужахов,professional,3,"ООО ""Директ Кредит Центр""",2022,2025,2022,2024,3,end_capped_at_collection_year,0
MVID,Билан Абдурахимович Ужахов,professional,4,"ООО ""ТЕХКОД""",2024,2025,2024,2024,1,end_capped_at_collection_year,0
MVID,Билан Абдурахимович Ужахов,professional,5,"ООО ""МВМ""",2025,,2025,2024,0,after_collection_year_excluded,0
MVID,Билан Абдурахимович Ужахов,professional,6,"ООО ""МВ Ритейл Инвестиции""",2023,,2023,2024,2,end_at_collection_year,0
MVID,Билан Абдурахимович Ужахов,professional,7,"ООО ""НОВАЯ ПЕРСПЕКТИВА""",2021,2023,2021,2023,3,,0
MVID,Билан Абдурахимович Ужахов,professional,8,"ООО ""МВМ"" / ООО ""МВ ФИНАНС"" / ООО ""БТ ХОЛДИНГ""",2022,2025,2022,2024,3,end_capped_at_collection_year,0
MVID,Билан Абдурахимович Ужахов,professional,9,"ООО ""КэпиталГард""",2024,,2024,2024,1,end_from_next_start;end_capped_at_collection_year,0
MVID,Билан Абдурахимович Ужахов,professional,10,"САО ""ВСК""",,,,,0,missing_dates_excluded,0
MVID,Билан Абдурахимович Ужахов,professional,11,"ПАО ""ЛК ""Европлан""",,,,,0,missing_dates_excluded,0
MVID,Феликс Григорьевич Либ,professional,0,"АФК ""Система""",2012,2021,2012,2021,10,,0
MVID,Феликс Григорьевич Либ,professional,1,Группа Natura Siberica,2022,2024,2022,2024,3,,0
MVID,Феликс Григорьевич Либ,professional,2,"ПАО ""М.видео""",2025,,2025,2024,0,after_collection_year_excluded,1
MVID,Феликс Григорьевич Либ,professional,3,"ООО ""МВМ"" / ООО ""БТ ХОЛДИНГ"" / ООО ""МВ ФИНАНС"" / ООО ""Техкод""",2025,,2025,2024,0,after_collection_year_excluded,0
MVID,Денис Владимирович Голышев,professional,0,М.Видео-Эльдорадо,2022,2023,2022,2023,2,,0
MVID,Денис Владимирович Голышев,professional,1,"ООО ""МВМ""",2023,,2023,2024,2,end_at_collection_year,0
MVID,Йоханнес Мария Толай,professional,0,Globus / Auchan / Metro Cash & Carry Russia,,,,,0,missing_dates_excluded,0
MVID,Йоханнес Мария Толай,professional,1,"ПАО ""М.видео""",2026,,2026,2024,0,after_collection_year_excluded,1
MVID,Степан Борисович Кузнецов,professional,0,Сбербанк / Российская национальная ассоциация SWIFT,,,,,0,missing_dates_excluded,0
MVID,Степан Борисович Кузнецов,professional,1,"ПАО ""М.видео""",2026,,2026,2024,0,after_collection_year_excluded,1
MVID,Степан Борисович Кузнецов,research,0,Professional education / advisory activity,,,,,0,missing_dates_excluded,
MVID,Анатолий Викторович Мохов,professional,0,"Группа ""Связной""",2020,2023,2020,2023,4,,0
MVID,Анатолий Викторович Мохов,professional,1,"ПАО ""Ростелеком""",2023,2024,2023,2024,2,,0
MVID,Анатолий Викторович Мохов,professional,2,"ООО ""МВМ""",2025,,2025,2024,0,after_collection_year_excluded,0
MVID,Анатолий Викторович Мохов,professional,3,"ООО ""МАЙ""",2020,,2020,2023,4,end_from_next_start,0
MVID,Дмитрий Игоревич Пылев,professional,0,Mastercard / eBay / TikTok / ByteDance,,,,,0,missing_dates_excluded,0
MVID,Дмитрий Игоревич Пылев,professional,1,"ПАО ""М.видео""",2026,,2026,2024,0,after_collection_year_excluded,1
